Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
8/26/2015,INFY,EQ,1085.65,1089.8,1097,1059,1066.25,1064.6,1077.22,5749106,6.19303E+14,116990,4076370,0.709
8/27/2015,INFY,EQ,1064.6,1088,1100.1,1078.05,1084,1082.8,1085.94,7671696,8.33097E+14,139887,5605100,0.7306
8/28/2015,INFY,EQ,1082.8,1101.6,1124.9,1101.6,1114.4,1111.05,1114.78,3604410,4.01812E+14,92660,2090906,0.5801
8/31/2015,INFY,EQ,1111.05,1134.85,1134.85,1082.5,1097.3,1094.4,1098.12,4958532,5.44505E+14,112811,3332453,0.6721
9/1/2015,INFY,EQ,1094.4,1090,1114.6,1082,1086.95,1089,1099.86,4535775,4.98871E+14,144963,3052400,0.673
9/2/2015,INFY,EQ,1089,1098,1115,1090,1102,1099.45,1102.46,5585915,6.15827E+14,127845,3245263,0.581
9/3/2015,INFY,EQ,1099.45,1110.15,1112,1092.5,1100.3,1099.35,1100.92,4295268,4.72876E+14,77626,3197225,0.7444
9/4/2015,INFY,EQ,1099.35,1103,1111,1067,1074.9,1073.95,1079.25,3659444,3.94946E+14,100163,2171981,0.5935
9/7/2015,INFY,EQ,1073.95,1084.95,1085,1055,1058.2,1058.75,1065.12,2590494,2.75919E+14,81606,1495175,0.5772
9/8/2015,INFY,EQ,1058.75,1062,1074,1052.3,1062.6,1058.8,1063.17,2729748,2.90218E+14,78414,1742021,0.6382
9/9/2015,INFY,EQ,1058.8,1087.1,1099.6,1072,1087.5,1088.7,1088.69,4574332,4.98004E+14,116781,2880608,0.6297
9/10/2015,INFY,EQ,1088.7,1084.9,1091.5,1061,1080,1080.45,1079.95,4181502,4.51582E+14,113306,2688024,0.6428
9/11/2015,INFY,EQ,1080.45,1091.55,1106.4,1085.5,1091.9,1090.75,1095.18,4941905,5.41227E+14,106420,3503104,0.7089
9/14/2015,INFY,EQ,1090.75,1099,1104,1082.65,1100,1099.75,1095.4,3278538,3.59131E+14,68749,2338742,0.7133
9/15/2015,INFY,EQ,1099.75,1099.4,1103.2,1088.15,1098,1099.2,1098.21,2645943,2.9058E+14,76986,1691768,0.6394
9/16/2015,INFY,EQ,1099.2,1108,1109.75,1098.3,1101,1101.65,1102.88,3739120,4.1238E+14,75566,2778140,0.743
9/18/2015,INFY,EQ,1101.65,1111.8,1117.9,1099.05,1101.3,1104.45,1109.16,5788438,6.4203E+14,99715,4400002,0.7601
9/21/2015,INFY,EQ,1104.45,1100,1108.85,1092.5,1103.95,1104.65,1102.63,2175617,2.3989E+14,58851,1416700,0.6512
9/22/2015,INFY,EQ,1104.65,1115,1135.95,1101.1,1104.4,1107.45,1123.16,4813493,5.40632E+14,125741,3149589,0.6543
9/23/2015,INFY,EQ,1107.45,1107.45,1126.35,1097.45,1117,1116.25,1113.63,2379127,2.64947E+14,57336,1230658,0.5173
9/24/2015,INFY,EQ,1116.25,1113.5,1152.7,1110,1141.25,1140.55,1138.27,6699631,7.62601E+14,172169,4696664,0.701
9/28/2015,INFY,EQ,1140.55,1139.95,1142.85,1101,1106.2,1105.55,1114.37,4894232,5.45397E+14,125955,3334033,0.6812
9/29/2015,INFY,EQ,1105.55,1102,1133.4,1097.5,1117,1121.85,1119.84,4349685,4.87097E+14,101045,2368692,0.5446
9/30/2015,INFY,EQ,1121.85,1134.4,1168.95,1125.95,1157,1161.95,1151.23,4747846,5.46584E+14,111323,3106382,0.6543
10/1/2015,INFY,EQ,1161.95,1169.9,1197.75,1160,1173.05,1173.05,1179.45,5432197,6.40699E+14,141361,3243441,0.5971
10/5/2015,INFY,EQ,1173.05,1173,1189.35,1162,1181.1,1181.75,1176.75,3440880,4.04905E+14,124032,2048583,0.5954
10/6/2015,INFY,EQ,1181.75,1187.05,1192.55,1148.1,1157,1154.6,1160.82,4355940,5.05646E+14,159201,2862268,0.6571
10/7/2015,INFY,EQ,1154.6,1156,1168.75,1128.45,1139,1133.2,1147.22,4591244,5.26715E+14,140151,3368903,0.7338
10/8/2015,INFY,EQ,1133.2,1136.4,1149.6,1126.05,1132.7,1132.15,1136.18,4540437,5.15875E+14,166680,3316675,0.7305
10/9/2015,INFY,EQ,1132.15,1136,1172.9,1136,1170.9,1167.4,1154.34,5891069,6.80031E+14,172120,3660285,0.6213
10/12/2015,INFY,EQ,1167.4,1199,1219.8,1109,1122.9,1122.9,1145.31,15202485,1.74115E+15,347437,5258181,0.3459
10/13/2015,INFY,EQ,1122.9,1107.45,1111,1085.2,1098.1,1099.4,1097.14,7663431,8.40786E+14,286593,4019557,0.5245
10/14/2015,INFY,EQ,1099.4,1091.45,1115.55,1087.2,1096,1097.6,1104.2,4432755,4.89463E+14,158291,2478570,0.5591
10/15/2015,INFY,EQ,1097.6,1099.9,1104.35,1089.1,1096.9,1097.35,1096.26,4127833,4.52518E+14,184169,2599954,0.6299
10/16/2015,INFY,EQ,1097.35,1099,1101.4,1090,1093,1094.9,1094.85,3209496,3.51392E+14,74364,1874068,0.5839
10/19/2015,INFY,EQ,1094.9,1102,1116,1100.5,1114.7,1111.95,1109.22,3673747,4.07499E+14,128555,2537719,0.6908
10/20/2015,INFY,EQ,1111.95,1113,1130,1110.6,1126.3,1125.95,1121.86,4394155,4.92963E+14,101555,3233998,0.736
10/21/2015,INFY,EQ,1125.95,1125,1146.85,1125,1137.5,1138.4,1137.86,3639049,4.14072E+14,89639,2309832,0.6347
10/23/2015,INFY,EQ,1138.4,1141.8,1153,1125.1,1149,1149.9,1141.35,3016681,3.44308E+14,117698,1806303,0.5988
10/26/2015,INFY,EQ,1149.9,1154,1158.5,1143.15,1150,1152.15,1150.88,1597971,1.83908E+14,82222,801160,0.5014
10/27/2015,INFY,EQ,1152.15,1150,1155,1144.1,1147.35,1149.4,1149.74,2631874,3.02597E+14,79833,1878077,0.7136
10/28/2015,INFY,EQ,1149.4,1144.5,1158,1139,1155.1,1153.2,1147.14,2627736,3.01438E+14,95707,1841598,0.7008
10/29/2015,INFY,EQ,1153.2,1153.1,1155.9,1136.05,1142.25,1145.05,1143.62,2943662,3.36642E+14,74479,2045021,0.6947
10/30/2015,INFY,EQ,1145.05,1145,1145,1130,1132,1135.45,1135.02,2022338,2.29539E+14,57656,1151943,0.5696
11/2/2015,INFY,EQ,1135.45,1130,1135.8,1114.1,1133.75,1131.2,1123.76,1772494,1.99186E+14,44108,806329,0.4549
11/3/2015,INFY,EQ,1131.2,1133.4,1150.45,1133.4,1140.15,1145.5,1144,1807341,2.0676E+14,47225,962391,0.5325
11/4/2015,INFY,EQ,1145.5,1150.1,1157.6,1132.3,1137.05,1136.8,1142.83,1602786,1.83172E+14,60740,917154,0.5722
11/5/2015,INFY,EQ,1136.8,1142.95,1145,1119.4,1120.4,1122.9,1133.3,1172653,1.32896E+14,33057,545046,0.4648
11/6/2015,INFY,EQ,1122.9,1123,1143.9,1122.9,1140.2,1138.3,1137.85,1513086,1.72167E+14,43442,893260,0.5904
11/9/2015,INFY,EQ,1138.3,1120,1140,1115.2,1138.15,1134.6,1127.68,3062838,3.4539E+14,73732,2080780,0.6794
11/10/2015,INFY,EQ,1134.6,1127.5,1127.5,1100.1,1106,1103.85,1114.22,2340026,2.60731E+14,56153,1618684,0.6917
11/11/2015,INFY,EQ,1103.85,1118,1118,1103,1109.3,1107.6,1109.42,353652,3.92348E+13,13196,166222,0.47
11/13/2015,INFY,EQ,1107.6,1099.95,1106,1090,1097,1100.8,1097.45,1760434,1.93199E+14,86653,1134912,0.6447
11/16/2015,INFY,EQ,1100.8,1083.65,1094,1067.2,1088,1080.2,1081.23,3404167,3.68067E+14,84079,2089950,0.6139
11/17/2015,INFY,EQ,1080.2,1080,1082.9,1052,1058.6,1061.5,1061.53,3592053,3.81308E+14,130125,2136025,0.5947
11/18/2015,INFY,EQ,1061.5,1041,1045.15,1011.25,1020.45,1020,1027.76,5062626,5.20319E+14,163352,2860889,0.5651
11/19/2015,INFY,EQ,1020,1030.25,1052,1023.8,1048,1047.8,1038.56,4269811,4.43444E+14,169433,2638720,0.618
11/20/2015,INFY,EQ,1047.8,1048,1063.2,1042.05,1051,1052.4,1053.83,3041489,3.20522E+14,151348,1851747,0.6088
11/23/2015,INFY,EQ,1052.4,1050,1062.4,1038,1052,1053.7,1053.76,2808175,2.95916E+14,90521,1799534,0.6408
11/24/2015,INFY,EQ,1053.7,1050,1050.8,1037,1040.7,1041.15,1043.4,2162901,2.25678E+14,58310,1249010,0.5775
11/26/2015,INFY,EQ,1041.15,1040.95,1059.5,1040.05,1050,1052.4,1051.79,4926984,5.18214E+14,114757,3656974,0.7422
11/27/2015,INFY,EQ,1052.4,1058,1070,1045,1066,1066.35,1060.99,2571239,2.72806E+14,69214,1799884,0.7
11/30/2015,INFY,EQ,1066.35,1070,1098.3,1056.2,1083.05,1087.9,1083.44,9052767,9.80816E+14,108763,5565189,0.6148
12/1/2015,INFY,EQ,1087.9,1088,1095,1072.95,1075.45,1079,1082.42,2949275,3.19236E+14,76585,1982960,0.6724
12/2/2015,INFY,EQ,1079,1079.95,1079.95,1059,1061.1,1060.7,1064.12,3198808,3.40393E+14,90123,2139233,0.6688
12/3/2015,INFY,EQ,1060.7,1061,1064.8,1049.05,1059,1057.75,1056.77,2752363,2.90862E+14,110543,1838358,0.6679
12/4/2015,INFY,EQ,1057.75,1049,1064.9,1040.1,1048.85,1049.05,1047.32,4187765,4.38593E+14,209805,3031773,0.724
12/7/2015,INFY,EQ,1049.05,1055.3,1059,1040,1046,1046.25,1048.08,2256935,2.36545E+14,65005,1441112,0.6385
12/8/2015,INFY,EQ,1046.25,1045.05,1062.75,1039.3,1042,1044.4,1051.88,2862186,3.01068E+14,87394,1790175,0.6255
12/9/2015,INFY,EQ,1044.4,1043,1046.95,1022.55,1024,1028.2,1036.19,3409127,3.53249E+14,85433,2068578,0.6068
12/10/2015,INFY,EQ,1028.2,1036.6,1051.6,1030.3,1049.9,1047.35,1040.47,2793873,2.90695E+14,80028,1838589,0.6581
12/11/2015,INFY,EQ,1047.35,1054,1061.9,1045.9,1055.65,1052.8,1052.88,2695099,2.83761E+14,84930,1623053,0.6022
12/14/2015,INFY,EQ,1052.8,1049.5,1073.15,1048.05,1067.5,1069.5,1066.3,2408336,2.56802E+14,104978,1419333,0.5893
12/15/2015,INFY,EQ,1069.5,1073.25,1079.1,1058.8,1078.5,1077.55,1071.44,2715904,2.90993E+14,76821,1951187,0.7184
12/16/2015,INFY,EQ,1077.55,1083.4,1098,1083.4,1094,1095.85,1092.86,2747926,3.00309E+14,66894,1988090,0.7235
12/17/2015,INFY,EQ,1095.85,1100,1109.8,1088,1105.5,1107.1,1099.83,2479391,2.72691E+14,87599,1294917,0.5223
12/18/2015,INFY,EQ,1107.1,1103.4,1103.4,1079.45,1085.95,1083.15,1086.91,3609910,3.92365E+14,65866,2604590,0.7215
12/21/2015,INFY,EQ,1083.15,1077,1107.4,1065.95,1107,1103.45,1095.68,2165506,2.37271E+14,61692,1223571,0.565
12/22/2015,INFY,EQ,1103.45,1097.45,1097.45,1080.1,1085,1083.75,1085.81,2054627,2.23094E+14,51963,1204818,0.5864
12/23/2015,INFY,EQ,1083.75,1095.05,1102.5,1087.05,1100,1100.85,1097.35,1435464,1.5752E+14,38571,861318,0.6
12/24/2015,INFY,EQ,1100.85,1102.05,1104.45,1090.1,1095.8,1096.35,1095.84,615027,6.7397E+13,20528,294731,0.4792
12/28/2015,INFY,EQ,1096.35,1090,1110,1090,1103.8,1104.75,1105.51,2763476,3.05505E+14,51103,1880078,0.6803
12/29/2015,INFY,EQ,1104.75,1101.25,1110,1097.3,1103,1104.7,1104.14,1672531,1.84671E+14,52409,967577,0.5785
12/30/2015,INFY,EQ,1104.7,1101.1,1106.6,1083,1088,1086.3,1094.45,2576985,2.82038E+14,65379,1754378,0.6808
12/31/2015,INFY,EQ,1086.3,1090.15,1109.95,1087,1107,1105.4,1102.09,3971969,4.37747E+14,75143,2641827,0.6651
1/1/2016,INFY,EQ,1105.4,1100,1108.95,1093.2,1103,1105.25,1103.13,903275,9.96433E+13,18982,331554,0.3671
1/4/2016,INFY,EQ,1105.25,1099.95,1102.45,1076.05,1078.5,1078.9,1087.82,1987681,2.16223E+14,53877,1247329,0.6275
1/5/2016,INFY,EQ,1078.9,1085.5,1085.5,1062.25,1073,1074.05,1073.17,2474893,2.65598E+14,62085,1566206,0.6328
1/6/2016,INFY,EQ,1074.05,1074.65,1074.65,1058.9,1068.5,1069.35,1067.55,2794164,2.98291E+14,76128,1985200,0.7105
1/7/2016,INFY,EQ,1069.35,1060.05,1067.9,1047.9,1052.55,1050.8,1057.5,2647044,2.79926E+14,79845,1650344,0.6235
1/8/2016,INFY,EQ,1050.8,1061.5,1067.4,1055.5,1064.65,1063.3,1061.56,1578358,1.67552E+14,47934,847886,0.5372
1/11/2016,INFY,EQ,1063.3,1056.3,1069.95,1052.1,1054.5,1055.7,1057.72,2680311,2.83502E+14,66784,1635209,0.6101
1/12/2016,INFY,EQ,1055.7,1062,1062.95,1030.85,1048.05,1049.95,1046.58,3282606,3.4355E+14,95213,2327621,0.7091
1/13/2016,INFY,EQ,1049.95,1057,1091,1048.1,1081.05,1083.4,1073.58,4375647,4.69763E+14,82289,2136586,0.4883
1/14/2016,INFY,EQ,1083.4,1066,1155,1054.35,1137.5,1133,1128.78,15113503,1.70598E+15,335583,5601848,0.3707
1/15/2016,INFY,EQ,1133,1148,1164,1137.55,1140,1139.9,1147.83,6518307,7.48194E+14,168749,3790529,0.5815
1/18/2016,INFY,EQ,1139.9,1139.9,1162.1,1128.35,1129.6,1131.9,1144.54,5033306,5.76083E+14,124462,3285743,0.6528
1/19/2016,INFY,EQ,1131.9,1135,1158.95,1128.55,1140.25,1139.65,1143.19,3750218,4.28723E+14,131724,2249627,0.5999
1/20/2016,INFY,EQ,1139.65,1134,1160,1117,1120.75,1121.25,1127.86,3753999,4.234E+14,106567,2197144,0.5853
1/21/2016,INFY,EQ,1121.25,1135,1142.5,1122,1139.65,1137.05,1133.26,3371500,3.82077E+14,107775,2004650,0.5946
1/22/2016,INFY,EQ,1137.05,1148.1,1152.5,1131,1140,1136.25,1139.49,3218009,3.66688E+14,106108,2176678,0.6764
1/25/2016,INFY,EQ,1136.25,1140.25,1146.85,1124.55,1141,1137.65,1136.23,2289631,2.60155E+14,78546,1529972,0.6682
1/27/2016,INFY,EQ,1137.65,1146.45,1149.6,1135,1135.35,1138.5,1141.44,3485981,3.97904E+14,79129,2274278,0.6524
1/28/2016,INFY,EQ,1138.5,1136,1142.6,1126.2,1129.1,1129.6,1131.59,3894299,4.40676E+14,67003,3016965,0.7747
1/29/2016,INFY,EQ,1129.6,1138,1170,1131.6,1166,1164.9,1155.59,5116054,5.91206E+14,105694,3658298,0.7151
2/1/2016,INFY,EQ,1164.9,1170,1179.9,1161.6,1171.5,1173.35,1171.18,2125563,2.48942E+14,69859,1159429,0.5455
2/2/2016,INFY,EQ,1173.35,1176.85,1190,1164,1168.4,1175.55,1181.63,3816351,4.50951E+14,87845,2430012,0.6367
2/3/2016,INFY,EQ,1175.55,1167.8,1175.9,1152.75,1158.9,1157.7,1163.28,2622983,3.05126E+14,64989,1613649,0.6152
2/4/2016,INFY,EQ,1157.7,1160.05,1194.95,1160.05,1179.3,1179.75,1181.37,2774673,3.27792E+14,68846,1524604,0.5495
2/5/2016,INFY,EQ,1179.75,1175.5,1186.65,1171.85,1176.85,1174.7,1178.61,1992112,2.34792E+14,72608,1221680,0.6133
2/8/2016,INFY,EQ,1174.7,1163.75,1172.2,1143.8,1145.85,1150.8,1159.26,2110522,2.44664E+14,58432,1435924,0.6804
2/9/2016,INFY,EQ,1150.8,1128.3,1128.3,1093.5,1107.5,1107.65,1107.11,3789786,4.19571E+14,110917,2447506,0.6458
2/10/2016,INFY,EQ,1107.65,1108,1127.5,1105,1106.1,1108.55,1115.31,2933027,3.27125E+14,95356,1678192,0.5722
2/11/2016,INFY,EQ,1108.55,1111,1113,1071.15,1078.8,1078.65,1089.29,2607189,2.83999E+14,93260,1525023,0.5849
2/12/2016,INFY,EQ,1078.65,1094.7,1104.4,1067,1084.75,1084.65,1083.79,3704048,4.01441E+14,112945,2195228,0.5927
2/15/2016,INFY,EQ,1084.65,1096.25,1100.2,1086.6,1089,1091.75,1091.38,2546739,2.77946E+14,107866,1662965,0.653
2/16/2016,INFY,EQ,1091.75,1087,1092.75,1073.7,1081.2,1079.15,1081.53,2562724,2.77167E+14,92796,1599118,0.624
2/17/2016,INFY,EQ,1079.15,1081.75,1103,1077,1095,1097.85,1089.23,2082299,2.2681E+14,79410,1221857,0.5868
2/18/2016,INFY,EQ,1097.85,1100,1127,1100,1121.3,1123.4,1115.43,2094536,2.33632E+14,70844,1322322,0.6313
2/19/2016,INFY,EQ,1123.4,1119.2,1134.2,1113.85,1123.45,1127.25,1125.72,1987009,2.23683E+14,85227,1299849,0.6542
2/22/2016,INFY,EQ,1127.25,1131,1133.95,1114.05,1126,1126.65,1126.83,1928505,2.17309E+14,71684,1202192,0.6234
2/23/2016,INFY,EQ,1126.65,1130.25,1132.5,1116.05,1123,1123.9,1124.64,1250980,1.4069E+14,78553,662922,0.5299
2/24/2016,INFY,EQ,1123.9,1119.5,1143.75,1118.35,1125,1125.35,1132.34,2475357,2.80294E+14,92342,1604525,0.6482
2/25/2016,INFY,EQ,1125.35,1125.4,1130.6,1101.1,1115.9,1110.3,1112.14,2242264,2.49371E+14,102958,1444125,0.644
2/26/2016,INFY,EQ,1110.3,1120.15,1132,1116,1122.1,1121.15,1121.6,2117818,2.37534E+14,114603,1397368,0.6598
2/29/2016,INFY,EQ,1121.15,1129.5,1130.4,1068.3,1085.55,1084.05,1095.62,4083038,4.47347E+14,95756,2466669,0.6041
3/1/2016,INFY,EQ,1084.05,1094.8,1130.3,1094.8,1128.75,1125.45,1118.92,3193077,3.57279E+14,99480,2364104,0.7404
3/2/2016,INFY,EQ,1125.45,1137.05,1163.5,1125,1158.5,1156,1143.15,3607449,4.12387E+14,105889,2027082,0.5619
3/3/2016,INFY,EQ,1156,1168,1192.85,1154,1172,1169.3,1173.96,2907152,3.41289E+14,100651,1689844,0.5813
3/4/2016,INFY,EQ,1169.3,1175.6,1185,1159.1,1175.3,1170.65,1173.98,2140840,2.5133E+14,63895,1227929,0.5736
3/8/2016,INFY,EQ,1170.65,1163,1190.5,1147.4,1160.85,1163.45,1159.98,3808873,4.41822E+14,107108,2482004,0.6516
3/9/2016,INFY,EQ,1163.45,1145,1183.75,1142.95,1177,1178.5,1168.24,3152891,3.68332E+14,89544,1983227,0.629
3/10/2016,INFY,EQ,1178.5,1162.9,1162.9,1139.35,1142.65,1142.5,1148.72,12190508,1.40034E+15,90787,8349472,0.6849
3/11/2016,INFY,EQ,1142.5,1146.2,1155.95,1138.2,1141,1143,1148.57,2029274,2.33076E+14,60784,1051356,0.5181
3/14/2016,INFY,EQ,1143,1146,1154.25,1138.5,1140.9,1141.2,1143.6,2087131,2.38685E+14,78868,1363995,0.6535
3/15/2016,INFY,EQ,1141.2,1144,1154.5,1128.95,1134.6,1134.4,1139.17,3360129,3.82776E+14,73517,2365218,0.7039
3/16/2016,INFY,EQ,1134.4,1141.9,1155,1131.55,1151.1,1152.45,1145.49,2794425,3.20098E+14,68267,1732991,0.6202
3/17/2016,INFY,EQ,1152.45,1156.9,1169.75,1154.05,1157,1161.75,1161.7,3237311,3.76079E+14,99521,2167945,0.6697
3/18/2016,INFY,EQ,1161.75,1162.8,1199,1162,1190,1193.4,1182.5,4238711,5.01226E+14,95530,2948553,0.6956
3/21/2016,INFY,EQ,1193.4,1188,1199,1180.05,1192.7,1194.9,1189.83,2569196,3.05691E+14,85237,1708992,0.6652
3/22/2016,INFY,EQ,1194.9,1191.25,1194,1172,1193.1,1189.95,1182.78,3548975,4.19767E+14,102921,2439886,0.6875
3/23/2016,INFY,EQ,1189.95,1190,1210.7,1182.1,1208.8,1207.8,1195.9,3166588,3.78694E+14,136505,2319740,0.7326
3/28/2016,INFY,EQ,1207.8,1232.4,1237,1195.75,1209,1204.9,1212.25,5393755,6.53859E+14,112913,3674676,0.6813
3/29/2016,INFY,EQ,1204.9,1199,1218.9,1191.55,1195,1197.25,1205.49,3497678,4.21642E+14,91763,2171350,0.6208
3/30/2016,INFY,EQ,1197.25,1197.6,1210,1195.55,1206.6,1205.95,1205.03,2878409,3.46857E+14,94161,2018979,0.7014
3/31/2016,INFY,EQ,1205.95,1210.25,1229.9,1200.3,1220,1218.3,1215.31,8998160,1.09355E+15,207681,5973609,0.6639
4/1/2016,INFY,EQ,1218.3,1216,1222.2,1195.1,1207.6,1205.45,1208.16,2755714,3.32933E+14,97501,1652337,0.5996
4/4/2016,INFY,EQ,1205.45,1213.55,1248,1213.55,1245.3,1243.7,1234.52,2288527,2.82524E+14,76941,1337441,0.5844
4/5/2016,INFY,EQ,1243.7,1242,1242.3,1214,1218,1219.8,1227.4,2395358,2.94006E+14,72189,1435543,0.5993
4/6/2016,INFY,EQ,1219.8,1228,1228,1196,1201.65,1200.7,1208.74,2465677,2.98036E+14,82745,1349608,0.5474
4/7/2016,INFY,EQ,1200.7,1208.4,1208.4,1175,1181,1181.5,1183.37,2828945,3.34768E+14,110844,1694491,0.599
4/8/2016,INFY,EQ,1181.5,1175.85,1177.5,1162.05,1167.25,1165.75,1169.04,2097789,2.45239E+14,73531,1183847,0.5643
4/11/2016,INFY,EQ,1165.75,1165.8,1186.75,1151.1,1184.1,1183.9,1170.05,2884339,3.37483E+14,94441,1468873,0.5093
4/12/2016,INFY,EQ,1183.9,1180.5,1194.9,1178.6,1183,1182.2,1185.97,2921069,3.46429E+14,91101,1996122,0.6834
4/13/2016,INFY,EQ,1182.2,1194.95,1194.95,1166.35,1176,1172.7,1176.38,6255693,7.35908E+14,184136,4443119,0.7103
4/18/2016,INFY,EQ,1172.7,1250,1267.9,1233.5,1237.15,1238.7,1247.17,12507995,1.55997E+15,287988,7270261,0.5812
4/20/2016,INFY,EQ,1238.7,1244,1246.45,1225.8,1244,1243.6,1237.18,4036424,4.9938E+14,139599,2555094,0.633
4/21/2016,INFY,EQ,1243.6,1251,1251,1218.1,1226.8,1226.3,1231.52,2720550,3.35041E+14,97218,1626993,0.598
4/22/2016,INFY,EQ,1226.3,1226.3,1228.5,1207,1212.75,1211.25,1215.94,2571969,3.12737E+14,96983,1634111,0.6354
4/25/2016,INFY,EQ,1211.25,1212.05,1224.8,1201.1,1219.25,1215.85,1211.42,2682067,3.24911E+14,91828,1673309,0.6239
4/26/2016,INFY,EQ,1215.85,1215.45,1239.55,1208.6,1230.15,1232.15,1227.12,2923372,3.58732E+14,91684,1829934,0.626
4/27/2016,INFY,EQ,1232.15,1229.2,1242.35,1228.55,1239.15,1240.15,1236.9,2243104,2.77449E+14,110848,1582665,0.7056
4/28/2016,INFY,EQ,1240.15,1231,1239.6,1207,1210,1209.15,1213.55,6082584,7.38152E+14,136015,4311117,0.7088
4/29/2016,INFY,EQ,1209.15,1211.45,1223.55,1205,1206.2,1208.1,1211.59,2518205,3.05102E+14,103524,1689412,0.6709
5/2/2016,INFY,EQ,1208.1,1210,1211.15,1196.15,1199.55,1201.05,1200.96,1807625,2.17089E+14,50153,1152917,0.6378
5/3/2016,INFY,EQ,1201.05,1202.75,1212.2,1171.8,1177.95,1177.8,1190.11,3412405,4.06115E+14,132901,2158470,0.6325
5/4/2016,INFY,EQ,1177.8,1181,1193,1170.65,1190,1188.85,1182.72,2906421,3.43748E+14,106651,1940064,0.6675
5/5/2016,INFY,EQ,1188.85,1195.15,1199,1181.1,1195.45,1192.45,1189.58,3151334,3.74876E+14,137968,2090748,0.6634
5/6/2016,INFY,EQ,1192.45,1189.8,1189.8,1177.05,1179,1181.5,1181.92,1298360,1.53455E+14,54186,743792,0.5729
5/9/2016,INFY,EQ,1181.5,1182,1201.55,1180.6,1199.85,1199.05,1192.94,2561839,3.05612E+14,81316,1718212,0.6707
5/10/2016,INFY,EQ,1199.05,1202.5,1216.65,1196.6,1211.95,1212.8,1206.66,1697852,2.04874E+14,75786,1019801,0.6006
5/11/2016,INFY,EQ,1212.8,1198.5,1214.7,1192.5,1204,1201.85,1203.69,1854944,2.23278E+14,64272,1006994,0.5429
5/12/2016,INFY,EQ,1201.85,1203.9,1213,1196.8,1210.8,1210,1205.68,1703466,2.05384E+14,77725,1118347,0.6565
5/13/2016,INFY,EQ,1210,1206,1210,1192.15,1208,1207.25,1202.44,2826032,3.39814E+14,81828,2104685,0.7447
5/16/2016,INFY,EQ,1207.25,1210.2,1223.65,1205,1212.8,1215,1214.69,2266939,2.75362E+14,77520,1493929,0.659
5/17/2016,INFY,EQ,1215,1220,1225.75,1208.15,1213.55,1214.25,1219.27,1898147,2.31435E+14,75775,1249282,0.6582
5/18/2016,INFY,EQ,1214.25,1199,1214,1197.9,1212,1209.85,1204.37,2128298,2.56326E+14,60053,1398184,0.6569
5/19/2016,INFY,EQ,1209.85,1210.95,1216.15,1201,1201.15,1205.75,1208.41,1977200,2.38926E+14,63251,1357458,0.6866
5/20/2016,INFY,EQ,1205.75,1205,1219.5,1200,1200.9,1201.6,1209.24,1997274,2.41519E+14,72124,1295982,0.6489
5/23/2016,INFY,EQ,1201.6,1203.4,1205.15,1185,1188.2,1188,1191.44,2292973,2.73194E+14,65785,1466912,0.6397
5/24/2016,INFY,EQ,1188,1191.05,1191.75,1177.6,1190,1187.75,1184.79,1742530,2.06453E+14,85326,1025191,0.5883
5/25/2016,INFY,EQ,1187.75,1194.1,1213.1,1194.1,1209.15,1208.65,1208.82,1928698,2.33146E+14,66033,1310424,0.6794
5/26/2016,INFY,EQ,1208.65,1210.1,1239.8,1210.1,1237.9,1234.15,1227.35,3068218,3.76577E+14,96613,2359311,0.769
5/27/2016,INFY,EQ,1234.15,1231.6,1259.5,1231.6,1245,1247.5,1249.54,3090382,3.86156E+14,79330,2203990,0.7132
5/30/2016,INFY,EQ,1247.5,1241.5,1272,1241.5,1267,1267.6,1267.25,2642850,3.34916E+14,92600,1938752,0.7336
5/31/2016,INFY,EQ,1267.6,1265,1266.75,1239,1250.85,1248.65,1248.07,6891019,8.60049E+14,125656,5308966,0.7704
6/1/2016,INFY,EQ,1248.65,1246.05,1268.5,1246,1256,1258.2,1258.82,2420267,3.04667E+14,72781,1589552,0.6568
6/2/2016,INFY,EQ,1258.2,1255,1274.9,1254,1260.5,1261.55,1264.53,2526776,3.19518E+14,105567,1657794,0.6561
6/3/2016,INFY,EQ,1261.55,1260.05,1279.3,1260.05,1267,1266.9,1271.43,1999190,2.54182E+14,70963,1395872,0.6982
6/6/2016,INFY,EQ,1266.9,1264.9,1277,1261.1,1267.25,1266.75,1269.53,2112884,2.68236E+14,77880,1515515,0.7173
6/7/2016,INFY,EQ,1266.75,1267,1272.5,1255.1,1256,1257.4,1263.86,2846210,3.5972E+14,74826,2314800,0.8133
6/8/2016,INFY,EQ,1257.4,1263.95,1263.95,1235.35,1237,1238.1,1242.8,4370685,5.43189E+14,113032,3499200,0.8006
6/9/2016,INFY,EQ,1238.1,1226.25,1226.25,1180.05,1187,1185.5,1191.98,6370402,7.59338E+14,169983,4372019,0.6863
6/10/2016,INFY,EQ,1185.5,1175.4,1190,1170.1,1181,1180.6,1180.3,3191978,3.76748E+14,112385,1832979,0.5742
6/13/2016,INFY,EQ,1180.6,1176.8,1184.9,1166,1180,1180.9,1176.48,2643361,3.10986E+14,92827,1839218,0.6958
6/14/2016,INFY,EQ,1180.9,1182.4,1182.4,1167.25,1176,1175,1173.27,1470364,1.72514E+14,76094,789615,0.537
